ID,Name,NumFollowers,NumFollowing,NumTracks,Verified,NextPro
U5410,Jax Jones    ,63740,86,95,Verified,Next Pro
U5411,B u  C u s a k,1056,606,54,None,None
U5412,Wuri Supit,1239,0,1,None,None
U5413,BromanceRecords    ,80533,21,166,Verified,None
U5414,唾奇-HITO-,38295,172,4,None,None
U5415,Axxis,49,0,307,None,Next Pro
U5416,Hernfield /,514,536,39,None,None
U5417,FR3Y,328,31,7,None,None
U5418,Satin Jackets    ,68318,22,112,Verified,None
U5419,Neia Jane,932,19,23,None,Next Pro
U5420,Austin24heck,7829,72,0,None,None
U5421,Bebo Elyaddak,22,47,2,None,None
U5422,Nico & Vinz    ,35169,6,55,Verified,Next Pro
U5423,YC    ,129472,47,80,Verified,None
U5424,Nieves Music,1805,22,25,None,None
U5425,Victoria Williams,6,0,72,None,None
U5426,@DJNoodles,8150,154,36,None,None
U5427,Richie Souf    ,12335,1,15,Verified,Pro
U5428,mncarlisle,32,76,0,None,None
U5429,Devon Sandford,18,86,0,None,None
U5430,Fajri Gunawan,166,0,2,None,None
U5431,Dumb Cat,24,12,0,None,None
U5432,L T,64,136,0,None,None
U5433,Summer Salt    ,20361,0,99,Verified,Next Pro
U5434,foundations,3290,9,430,None,Next Pro
U5435,Anniemetalchic,8,5,0,None,None
U5436,Gorillaz    ,416762,10,249,Verified,Next Pro
U5437,Lavish Boys,5,3,0,None,None
U5438,🇬🇾Priince Muzik🇬🇾    ,41702,25,1367,Verified,Next Pro
U5439,ਜਸਪ੍ਰੀਤ ਸਿੰਘ,239,144,5,None,None
U5440,SahBabii    ,133120,1,104,Verified,None
U5441,Aditya Septiansyah,931,0,20,None,None
U5442,Joanna Visariou,194,36,25,None,None
U5443,Djdrewskidrew Vesey,40,31,5,None,None
U5444,DeJ Loaf    ,286731,25,113,Verified,Next Pro
U5445,𝗟𝗢𝗙𝗜,33484,246,14,None,Pro
U5446,Ｆｕｓｉｏｎ４２,570,63,36,None,Next Pro
U5447,Senpai6044,1,20,0,None,None
U5448,Phann,25,6,21,None,None
U5449,chuckacreep,172,23,8,None,None
U5450,Coleen Reyes,147,0,1,None,None
U5451,Электрофорез,17474,15,45,None,None
U5452,Years and Years    ,172918,20,136,Verified,Next Pro
U5453,ali-8,52,0,3,None,None
U5454,Crookk,136,285,33,None,None
U5455,HKRecs,1890,15,7,None,None
U5456,Music Is My Sanctuary    ,17354,1610,1536,Verified,Next Pro
U5457,Indie&Electro,4111,2,13,None,None
U5458,SHEE    ,6744,327,32,Verified,Next Pro
U5459,Hip Hop Supreme,12575,0,0,None,None
U5460,Simon Griffen,682,71,44,None,None
U5461,Bintang Junior,5,1,0,None,None
U5462,ika_zidane,328,73,12,None,None
U5463,Rise Records    ,194500,0,2145,Verified,None
U5464,Tony Kakkar,10120,0,19,None,None
U5465,Schnitzel Cuts,2726,0,10,None,None
U5466,Tall Heights,1749,7,58,None,None
U5467,Olav Basoski    ,14439,32,232,Verified,Next Pro
U5468,Ramy Essam    ,164862,1,88,Verified,Next Pro
U5469,Jessica Elizabeth Jackson,2324,3,43,None,None
U5470,Scott Drachenberg,12,1,0,None,None
U5471,@Iambru_UK    ,31779,238,72,Verified,Next Pro
U5472,RoAr,145,2,8,None,None
U5473,discofutura - extended,484,0,11,None,None
U5474,Shine: Pop    ,14248,54,0,Verified,Next Pro
U5475,pariah1,467,2,9,None,None
U5476,Moo ZǮeg,538,0,40,None,None
U5477,danish jatoi (d.j),98,109,2,None,None
U5478,Global Deejays    ,9776,91,246,Verified,Next Pro
U5479,siw_ha100,23,38,3,None,None
U5480,Sheikh Afnan,359,29,6,None,None
U5481,Dope Heads,59,132,2,None,None
U5482,Megan Thee Stallion    ,404688,0,138,Verified,Next Pro
U5483,fizzz,70,10,1,None,None
U5484,Q'rie Alhabsyie,38,30,6,None,None
U5485,Mitchell Shin,62,73,2,None,None
U5486,Digital Visions ReEdits 3,3120,188,26,None,None
U5487,Live Love ASAP    ,209160,0,3,Verified,None
U5488,Metallucas,30,4,11,None,None
U5489,Gustavo Weyber,517,3,2,None,None
U5490,Shika Shika,25203,495,444,None,Next Pro
U5491,sunny,3,41,0,None,None
U5492,Gabrielle Aplin    ,1917198,8,157,Verified,None
U5493,NVL SOUNDS,5692,1,33,None,None
U5494,Bruno Torres Remixes,13016,2,7,None,None
U5495,The Gibson Brothers,94,0,289,None,Next Pro
U5496,soulprovider88,549,15,26,None,None
U5497,Roy Woods    ,312336,15,98,Verified,Next Pro
U5498,Just a Mike,12,12,0,None,None
U5499,jianna evangeline,16,91,0,None,None
U5500,The Funk Hunters    ,84622,1457,115,Verified,Next Pro
U5501,fazaelmuharram,1132,16,3,None,None
U5502,hạnh ngân.,4632,2,6,None,None
U5503,Eric Skelton,316,39,20,None,None
U5504,PaintLegz,25,0,1,None,None
U5505,A D M B    ,3345,324,13,Verified,Pro
U5506,Poetic-J,101,23,16,None,None
U5507,Greek Fire,1510,0,27,None,None
U5508,quionsolo,5609,4,10,None,None
U5509,outcast,139,2,2,None,None
U5510,LoFi FPV,290,116,23,None,None
U5511,Виктория Ом,40,23,9,None,None
U5512,autoProggg,193,70,6,None,None
U5513,20th Century Fox,5149,7,50,None,None
U5514,Aninda007,154,532,3,None,None
U5515,Louie.,9475,58,15,None,Next Pro
U5516,Rossa Official,1913,0,225,None,None
U5517,User 258217458,1,2,0,None,None
U5518,Manoto من‌ و تو    ,24982,68,601,Verified,Next Pro
U5519,torikelly    ,63962,0,98,Verified,Next Pro
U5520,Sueco    ,59877,8,50,Verified,Next Pro
U5521,Leavv    ,10284,272,44,Verified,Pro
U5522,Devenderpal Singh,79,1,8,None,None
U5523,Bu Rak,3,0,4,None,None
U5524,Maddy Kirgo,1272,7,26,None,None
U5525,reza bahram,9133,1,22,None,None
U5526,user584635756,28,7,1,None,None
U5527,Tom Grennan    ,9765,0,87,Verified,Next Pro
U5528,ＳＨＥeＳＨ,5227,1,10,None,None
U5529,Destinee Darville,19,84,0,None,None
U5530,Anto The,119,0,1,None,None
U5531,Melsen,3278,603,50,None,None
U5532,Leather Corduroys    ,16420,20,21,Verified,None
U5533,Jefrichatech,114,0,1,None,None
U5534,Solé Bicycles,15896,954,58,None,Next Pro
U5535,Tom Rosenthal    ,38414,12,199,Verified,Next Pro
U5536,WILD,9381,0,37,None,Pro
U5537,TEK.LUN    ,61431,463,163,Verified,None
U5538,tavozilla,15,395,0,None,None
U5539,Polarsets,2837,14,39,None,None
U5540,Koni    ,92807,49,37,Verified,None
U5541,German Avny,5064,35,154,None,Next Pro
U5542,Just Music South Africa    ,9063,69,578,Verified,Next Pro
U5543,Cosmic Dust,2535,1314,263,None,None
U5544,Figgy    ,29046,559,29,Verified,None
U5545,Yalee    ,18538,2,44,Verified,None
U5546,therealRiFFRaFF,4404,1,28,None,None
U5547,Mirage Records    ,17974,510,46,Verified,None
U5548,Tố Như,16,0,7,None,None
U5549,violet infinix,2,30,0,None,None
U5550,이대광,2,0,1,None,None
U5551,Alex Schulz Official    ,102433,224,45,Verified,Next Pro
U5552,Hot Creations    ,249759,115,774,Verified,Next Pro
U5553,Tycho    ,294076,25,171,Verified,Next Pro
U5554,Duong Edward Nguyen || Singer,2589,0,2,None,None
U5555,Yellow Days    ,45060,69,84,Verified,Next Pro
U5556,TrevorKevin,36,47,12,None,None
U5557,Frightened Rabbit    ,4764782,0,196,Verified,None
U5558,IovanSIXX,451,274,10,None,None
U5559,DARKSIDE    ,116509,1,39,Verified,Next Pro
U5560,A.J.,29,146,0,None,None
U5561,Joe Bonamassa    ,13535,16,873,Verified,Next Pro
U5562,otziben,102,78,8,None,None
U5563,Rockola Sesentera IV,321,0,28,None,None
U5564,GYYPS    ,31320,288,95,Verified,Next Pro
U5565,happily sad    ,2909,210,57,Verified,Next Pro
U5566,Mr Bongo    ,48924,867,2426,Verified,Next Pro
U5567,Nota Batu,53,154,2,None,None
U5568,Aisha Ali 1,188,0,5,None,None
U5569,ʙʟᴜɴᴛᴏɴᴇ,10728,189,87,None,Pro
U5570,Saad_Hassan,3411,12,2,None,None
U5571,Kareem Abdulrahman,12,9,0,None,None
U5572,Lâm Aio,1840,50,13,None,None
U5573,GusManke,1249,481,0,None,None
U5574,Shoaib Ikram,1055,116,11,None,None
U5575,DennisRay,32,4,1,None,None
U5576,Ian André,30,10,18,None,Next Pro
U5577,Dannithoo Soria Santa,28,0,1,None,None
U5578,Jonny Owen,10,68,0,None,None
U5579,eugene cam    ,45837,279,69,Verified,None
U5580,nourish.    ,49914,1993,1033,Verified,Next Pro
U5581,Rhino Records    ,10546,0,350,Verified,None
U5582,drakeygirl,81,5,19,None,None
U5583,go green,1211,1,42,None,None
U5584,imeshouvik,26,10,1,None,None
U5585,Karly Ryner,59,57,0,None,None
U5586,musics feels,82,407,3,None,None
U5587,Catherine Casuga,3,4,0,None,None
U5588,Bup,154,144,4,None,None
U5589,radiopalabrade_vidaypoder,92,0,13,None,None
U5590,FIRE RECORDS    ,1248692,73,588,Verified,Next Pro
U5591,carlos djrogosa,61,41,33,None,None
U5592,Tentendo    ,3270,610,25,Verified,None
U5593,Leellamarz(WaysideTown),36198,10,34,None,Next Pro
U5594,Yus Gz    ,9136,0,25,Verified,Next Pro
U5595,Victor Bongiovani,551,1450,15,None,None
U5596,DeccaRecords    ,1985703,154,351,Verified,None
U5597,Overdose Nuclear,632,0,1,None,None
U5598,DJ PARK3R,1913,1050,16,None,Pro
U5599,JTrey,6417,96,61,None,None
U5600,Ashraf Mohamed,601,15,35,None,None
U5601,Em Aar Malik,671,34,20,None,None
U5602,Vsi4kinovihitove,345,56,39,None,None
U5603,oacikgoz,250,0,23,None,None
U5604,Lou Rawls,657,0,698,None,Next Pro
U5605,user363326091,15,3,31,None,None
U5606,wünsche,9640,386,30,None,Next Pro
U5607,Convey,2007,1753,24,None,None
U5608,MAJ Tanoli,1631,25,13,None,None
U5609,ElleKingMusic    ,15080,2,81,Verified,None
U5610,ZZ    ,2575,181,74,Verified,Next Pro
U5611,Hendrayanto,26,0,5,None,None
U5612,FOGHAT,631,5,24,None,None
U5613,m a n n y .,6867,759,100,None,None
U5614,KnowMad Fam,319,1,24,None,None
U5615,Music,6335,0,8,None,None
U5616,ConnieOnnie,187,4,1,None,None
U5617,hossam ramadan,363,149,3,None,None
U5618,WildChildSounds    ,10236,13,113,Verified,None
U5619,simonayemproducedit,123,2,26,None,None
U5620,Sick Stoner,352,386,2,None,None
U5621,user496057449,1632,1,2,None,None
U5622,Julie Anne San Jose,31002,8,27,None,None
U5623,Heri Aditya,1384,1,22,None,None
U5624,"Vũ,    ",230332,32,71,Verified,None
U5625,fulltimehobby    ,7194,82,294,Verified,Next Pro
U5626,tourdefrance,291,117,11,None,None
U5627,Dj Max Factor 3,1199,35,3,None,None
U5628,BRIDGE    ,7890,8,52,Verified,Next Pro
U5629,dinastywarriors,214,1,1,None,None
U5630,capturedtracks    ,76032,1,451,Verified,Next Pro
U5631,World Music Network,9942,31,170,None,Next Pro
U5632,Rohit Kumar 36,10,0,4,None,None
U5633,Paweł Rębisz,156,4,45,None,None
U5634,goushul007,18,21,5,None,None
U5635,YE BANISHED PRIVATEERS,713,22,25,None,None
U5636,andria dodo,737,54,1,None,None
U5637,Nova and the Experience,1438,24,6,None,None
U5638,Who ?,493,0,8,None,None
U5639,ache,1464,341,21,None,None
U5640,BASTILLE    ,5157027,5,221,Verified,Next Pro
U5641,musico101,2,23,0,None,None
U5642,Young Chop    ,69620,77,181,Verified,Next Pro
U5643,HockeyHook,216,65,4,None,None
U5644,Modern English,212,0,132,None,None
U5645,Dawin    ,55572,0,62,Verified,Pro
U5646,Slooze    ,10702,55,25,Verified,Pro
U5647,L u C h i l l,642,1008,2,None,None
U5648,nebottoben.7,325,0,16,None,None
U5649,Patrick Ebert,16038,566,24,None,None
U5650,adiphil,60,42,25,None,Pro
U5651,dave9rock,56,28,9,None,None
U5652,infobdg,578,15,28,None,None
U5653,Wefour,288,17,4,None,None
U5654,Wh0    ,10243,3,122,Verified,Next Pro
U5655,Sterling Simms,403,0,19,None,None
U5656,howubin,342,79,10,None,None
U5657,Filipe Ret,115276,0,81,None,None
U5658,JayEra,75,104,4,None,None
U5659,jo.tcln,869,44,6,None,None
U5660,Indie Folk Central    ,22341,87,673,Verified,Next Pro
U5661,Mohamed Hany 160,55,5,3,None,None
U5662,Le Canarien,5250,994,123,None,Next Pro
U5663,Kamryn Short,34,139,0,None,None
U5664,N4Oki,0,8,0,None,None
U5665,MousseT    ,32256,578,431,Verified,Next Pro
U5666,themedicsaus,222,19,14,None,None
U5667,Rebecca DarLin,24,3,0,None,None
U5668,VΛNDΛL,3134,49,8,None,None
U5669,EslamIbrahim,15497,7,5,None,None
U5670,No More Heroes,25270,5,108,None,None
U5671,Yassine yacine,467,41,8,None,None
U5672,Radionavahi,8876,0,52,None,None
U5673,EMPIRE    ,148903,317,1667,Verified,Next Pro
U5674,bedroom suck records,5181,79,236,None,Next Pro
U5675,Cunay,360,1,7,None,None
U5676,David Lin,138,9,1,None,None
U5677,Polyvinyl Records    ,40698,118,590,Verified,None
U5678,Os Portillo,334,54,29,None,None
U5679,Stylebender,19,2,0,None,None
U5680,KUR 7947    ,83006,2,181,Verified,Next Pro
U5681,Nocturnal Sunshine.    ,57435,1,110,Verified,Next Pro
U5682,Jin B,117,20,39,None,None
U5683,JDP DISCO,148,174,4,None,None
U5684,lora,167,70,24,None,Next Pro
U5685,Reell,727,34,2,None,Next Pro
U5686,darkwebside,731,30,1,None,None
U5687,Nightizm,10492,391,16,None,None
U5688,Saji Gul,839,114,9,None,None
U5689,loop.holes,7765,2000,33,None,None
U5690,recklessjayxo,261,26,1,None,None
U5691,Day Wave    ,22794,0,58,Verified,None
U5692,Kings Of Convenience,6759,0,74,None,Next Pro
U5693,Makhsus Bilmajdi,298,2,3,None,None
U5694,leorinaudo,119,81,13,None,None
U5695,User 651066512,3,18,0,None,None
U5696,FTBoomer,14,63,0,None,None
U5697,Autograf    ,158933,640,129,Verified,Next Pro
U5698,Simone Provencher,671,222,41,None,None
U5699,samantha,1,0,0,None,None
U5700,MartinCox0155,120,6,10,None,None
U5701,Tommy Trash    ,294757,84,264,Verified,Next Pro
U5702,ehrencrona,2760,32,3,None,None
U5703,Beanie,19,119,3,None,None
U5704,Yuuri-chan,244,77,33,None,None
U5705,꒰´꒳`꒱,31,11,6,None,None
U5706,Lukey Boy98,44,116,2,None,None
U5707,House Grime D&B,5729,0,37,None,None
U5708,Chic,1462,0,322,None,None
U5709,Canvasback,3096,0,34,None,None
U5710,Justin Jay    ,67199,65,251,Verified,Next Pro
U5711,LUNCH BOX,3721,866,100,None,Next Pro
U5712,Sajad_AlBasraooy,3964,1,44,None,None
U5713,Arabish,48607,82,21,None,None
U5714,user6573392,76,0,3,None,None
U5715,Villa [@villamorvilla],4281,43,154,None,Next Pro
U5716,eat this.,40988,27,12,None,None
U5717,Charlene Mathers,12,76,0,None,None
U5718,TOM TOM DISCO    ,10212,377,321,Verified,Next Pro
U5719,King Jax,27,17,31,None,Next Pro
U5720,mirandarossi,83,1136,0,None,None
U5721,Alexander_Litvinov,54,31,3,None,None
U5722,Florence + The Machine    ,28174,0,224,Verified,Next Pro
U5723,Kodak Black    ,1737901,1,343,Verified,Next Pro
U5724,angelinamusic,529,1,11,None,None
U5725,feral05,2217,1,10,None,None
U5726,DoBaRe,5003,8,6,None,None
U5727,AlunaGeorge    ,5345868,136,103,Verified,None
U5728,Metal4Ever,916,2,2,None,None
U5729,DJ💎JG,15009,285,36,None,None
U5730,Mathieu Beaulne,30,90,0,None,None
U5731,christianddurham,85,97,9,None,None
U5732,Ali Hussnain Sheikh,2212,84,17,None,None
U5733,Goodboys,1727,3,9,None,Next Pro
U5734,Mahya Farmani,618,70,7,None,None
U5735,Napalm Records    ,20628,20,184,Verified,None
U5736,jj_frenchy93,115,682,0,None,None
U5737,Skrilla+    ,4788,12,99,Verified,None
U5738,User 367912701,3,16,0,None,None
U5739,sonorum_eventos,181,16,17,None,None
U5740,user459699286,21,0,0,None,None
U5741,sufilavisha,253,39,11,None,None
U5742,Caro PukesRainbowsz,44,5,15,None,None
U5743,DeepScore,521,30,7,None,None
U5744,joni,15,85,0,None,None
U5745,Battle Tapes,4891,45,52,None,Next Pro
U5746,Enrique Iglesias,23077,4,16,None,None
U5747,YasGang(Not Original),456,31,20,None,None
U5748,Paras Abro,1326,23,7,None,None
U5749,Joel Corry    ,80205,0,222,Verified,Next Pro
U5750,Aly Cruz,15,0,4,None,None
U5751,MaJLo,1189,52,86,None,None
U5752,José González    ,31388,14,110,Verified,Next Pro
U5753,Lucas Nord    ,6441,264,66,Verified,Pro
U5754,Uoue,403,250,27,None,Pro
U5755,Twin Peaks Dudes    ,10091,10,99,Verified,None
U5756,Hamza Khan,420,95,12,None,None
U5757,Skizzy Mars    ,253703,4,158,Verified,Next Pro
U5758,SEASONS AFTER,742,0,8,None,None
U5759,JMJ EDITS,3543,1322,35,None,Next Pro
U5760,reginald martin,10,55,0,None,None
U5761,Anson Seabra    ,46710,138,111,Verified,Next Pro
U5762,Marianne,1491,18,42,None,None
U5763,Virdania,739,303,17,None,None
U5764,Long Live The King Music,377,120,14,None,None
U5765,PersianArYan,37,88,0,None,None
U5766,Kings Of Lyon,2069,0,5,None,None
U5767,SINAN,3745,282,32,None,Next Pro
U5768,Dandara    ,20998,299,49,Verified,Next Pro
U5769,Karaoke Pop Hit DJ's,12,0,42,None,None
U5770,Konkani Songs Lyrics,1106,0,24,None,None
U5771,Força Suprema Official    ,70570,36,847,Verified,None
U5772,Gorilla ADHAM,8736,6,9,None,None
U5773,Young Nero,2494,7,133,None,Next Pro
U5774,SLUMBERJACK    ,83914,461,67,Verified,Next Pro
U5775,rez haq,1,1,0,None,None
U5776,Riccardo Vian,11,5,0,None,None
U5777,Luffy Kun,91,2,20,None,None
U5778,Tipe-X,29070,0,32,None,None
U5779,Anthony Mascarenhas 1,13,18,0,None,None
U5780,Big Data    ,21098,21,46,Verified,None
U5781,DJ4KAT,1913,562,15,None,None
U5782,Majid Jordan    ,245195,6,62,Verified,Next Pro
U5783,13lue,67,380,0,None,None
U5784,maddijanemusic    ,53852,1,31,Verified,Next Pro
U5785,MascotLabelGroup,8028,1875,156,None,None
U5786,1TakeJay    ,51656,1,117,Verified,Next Pro
U5787,SD Music,1362,139,17,None,None
U5788,Giagiainthegalacity,847,26,3,None,None
U5789,Pecahan Belling's,1180,2,22,None,None
U5790,Mustafa Ceceli,12883,0,13,None,None
U5791,Diplo    ,7106395,1231,591,Verified,Next Pro
U5792,S h e r w i n,112,4,11,None,None
U5793,Dougie B    ,8814,4,14,Verified,Next Pro
U5794,BoomBlastDjs,98,293,8,None,None
U5795,DJ alan,827,282,1,None,None
U5796,Rijal Abidin,1,0,13,None,None
U5797,WILDES    ,5207,0,34,Verified,Next Pro
U5798,Matheus Silva,1,6,0,None,None
U5799,toploz_ jr,1443,171,36,None,None
U5800,Billy X    ,9454,0,25,Verified,None
U5801,Arctic Empire,29337,1132,18,None,Next Pro
U5802,Giu Pacheco,1702,1998,9,None,None
U5803,Desire (saykayb)    ,21750,13,123,Verified,Next Pro
U5804,Tony Holm,3,22,0,None,None
U5805,Moka Moka,4,77,0,None,None
U5806,jus🧿uL,4434,563,53,None,None
U5807,Julio Villalobos,766,1191,0,None,None
U5808,Sergio Lora,8167,247,121,None,Next Pro
U5809,WOS: World Of Sountracks,347,3,10,None,None
U5810,Red Brick Songs,2692,37,27,None,Pro
U5811,Samuel Proffitt,5551,36,25,None,Pro
U5812,Albert DH Kim,949,84,20,None,Next Pro
U5813,HappyHourband,1960,822,43,None,Next Pro
U5814,anjîheft,1505,144,41,None,None
U5815,Hotmood,9559,1687,57,None,None
U5816,The Slot(unofficial),161,1,13,None,None
U5817,BUGZY SOUND,2717,3,27,None,Next Pro
U5818,xebetan,1459,67,75,None,None
U5819,Support the artist if you like the beat!,1089,10,44,None,None
U5820,That Mexican OT    ,2918,0,17,Verified,Next Pro
U5821,tahaun,14,78,0,None,None
U5822,Robbins Entertainment    ,1359,131,136,Verified,Next Pro
U5823,thegreen    ,26458,22,144,Verified,Next Pro
U5824,Wēłłÿ Śäňjāỷå,1047,0,7,None,None
U5825,MV Studio,678,239,26,None,None
U5826,~Sixth~,3928,436,42,None,None
U5827,Elif Esra Blbn,29,7,4,None,None
U5828,CycloneEmpire,951,3,19,None,None
U5829,CNYTKRC,464,39,1,None,None
U5830,Youssef Samir 13,26,60,1,None,None
U5831,BệtBand Production,14482,0,16,None,None
U5832,H E R B,18,40,3,None,None
U5833,(Conative) Clay,972,399,33,None,None
U5834,Abdulaziz187,1071,119,32,None,None
U5835,FilthyDrops    ,124834,31,33,Verified,None
U5836,KCEC Radio,11,0,39,None,None
U5837,Music world,241,4,9,None,None
U5838,Fahd.,1836,125,22,None,None
U5839,punjabrangmanch,87,8,32,None,None
U5840,Bojana Nedeljković,67,1,1,None,None
U5841,Migrain Sq.,2824,3,3,None,None
U5842,Elisandra Pamplona,107,105,3,None,None
U5843,MSAN EVENTOS,740,0,1,None,None
U5844,dyingsins,84,681,0,None,None
U5845,Black COAL,15188,3,53,None,Next Pro
U5846,Ahmed Taha♛,1797,1020,1,None,None
U5847,Collection,15158,0,15,None,None
U5848,Kyraacav,28,81,0,None,None
U5849,Sky Ferreira Official    ,268599,4,65,Verified,None
U5850,akira gautama.    ,3978,416,39,Verified,Pro
U5851,Borce    ,13611,133,9,Verified,None
U5852,Räjveer dhillon,363,33,31,None,None
U5853,DRY - liquid supper bar,20,28,0,None,None
U5854,Vengeance™,648,0,1,None,None
U5855,c p l,5,14,0,None,None
U5856,Hoài Nam,0,0,0,None,None
U5857,RBC!,381,707,34,None,None
U5858,L2Share♫56,16919,11,35,None,None
U5859,Pot Smokers,1541,5,1,None,None
U5860,JuneMay,1499,1058,45,None,None
U5861,Admirable Traits Records,564,121,53,None,Next Pro
U5862,Ivette Ramirez,15,6,0,None,None
U5863,Aline Nolasco,5,12,0,None,None
U5864,NOAH Band,3729,0,3,None,None
U5865,Margit Music,123,1,356,None,Next Pro
U5866,PITYPARTY,233,1538,4,None,None
U5867,小秀晶,293,0,9,None,None
U5868,gdl1929,0,0,0,None,None
U5869,Marcus Stay Merritt,87,15,27,None,None
U5870,DJOSU12,9,57,0,None,None
U5871,HYPESTEREO_aka_KD,381,369,31,None,None
U5872,Data Transmission    ,166520,2000,5402,Verified,Next Pro
U5873,Hoomaan_tk_,9,29,1,None,None
U5874,OH JESUS THAT A$$,764,27,1,None,None
U5875,MusicaCristianaV,970,3,25,None,None
U5876,Zendaya,15167,13,6,None,None
U5877,GambinoTrax,2433,0,47,None,None
U5878,omni,11,275,0,None,None
U5879,Madvig,2101,28,24,None,Next Pro
U5880,shiva,17,0,2,None,None
U5881,Prema    ,32877,113,21,Verified,None
U5882,User 406573632,1,8,0,None,None
U5883,Hill Valley,182,0,7,None,None
U5884,Miguel    ,4466909,2,134,Verified,None
U5885,نغمه های جاودانی -A,831,2,29,None,None
U5886,MoraN,25,239,0,None,None
U5887,Fuad Fame ✪,1498,1,11,None,None
U5888,Fletch,617,14,11,None,None
U5889,user2536669,354,0,1,None,None
U5890,SolParty,56,0,6,None,None
U5891,Moe Shop    ,121686,382,40,Verified,Next Pro
U5892,KENNY BEATS - THE CAVE,7643,1,23,None,None
U5893,Ƥ ƛ Ƭ Ʀ Ɩ Ҳ,317,1336,8,None,None
U5894,Tinashe    ,170068,0,205,Verified,None
U5895,Real Grime,558,2,3,None,None
U5896,Datboi Nature,621,560,5,None,Next Pro
U5897,ONE  DROP,2873,0,30,None,None
U5898,Soulboss,17604,892,89,None,Next Pro
U5899,LOVE THY BROTHER    ,16880,192,26,Verified,None
U5900,Glacier Face,36476,46,51,None,None
U5901,ESSE,723,14,5,None,None
U5902,Reza-A,89,1,4,None,None
U5903,aaronrose,141,1,1,None,None
U5904,LL Cool J,8388,0,350,None,None
U5905,NVTHVN,8191,73,22,None,None
U5906,MOONBVSED RECORDS,1704,286,36,None,None
U5907,RealiD Records,38,0,1,None,None
U5908,0600 Records,1995,4,9,None,None
U5909,Evgenij Gurskij,2,5,0,None,None
U5910,mcmelodee,8775,89,55,None,None
U5911,darkshrouds,33,22,1,None,None
U5912,Hào,4949,7,13,None,None
U5913,GRAPE RECORDS,1803,68,63,None,Next Pro
U5914,Chadel53,915,30,31,None,None
U5915,Nikro.0,244,5,4,None,None
U5916,Là Koo,30862,3,29,None,None
U5917,BASSX    ,120087,534,425,Verified,Next Pro
U5918,Monsky.,135,48,44,None,None
U5919,CARYS    ,2047,14,16,Verified,Next Pro
U5920,Pantera,22156,0,278,None,None
U5921,dewantoro,0,4,0,None,None
